"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
2.707037292E1,-1.724853516E0,1.800371552E1,-1.327697754E1,2.243628812E1
2.708038292E1,1.615318298E0,2.700718689E1,-1.048602295E1,2.901644489E1
2.709039292E1,1.615318298E0,2.700718689E1,-1.048602295E1,2.901644489E1
2.710040292E1,1.811592102E0,2.782405853E1,-1.016195679E1,2.967701914E1
2.711041192E1,1.811592102E0,2.782405853E1,-1.016195679E1,2.967701914E1
2.712042192E1,1.942008972E0,2.784183884E1,-1.026885986E1,2.973867636E1
2.713043192E1,1.942008972E0,2.784183884E1,-1.026885986E1,2.973867636E1
2.714044192E1,1.827056885E0,2.775964355E1,-1.037332153E1,2.969076871E1
2.715045192E1,1.827056885E0,2.775964355E1,-1.037332153E1,2.969076871E1
2.716046092E1,2.011039734E0,2.776934814E1,-1.026882935E1,2.967540789E1
2.717047092E1,2.011039734E0,2.776934814E1,-1.026882935E1,2.967540789E1
2.718044992E1,1.851966858E0,2.777832794E1,-1.026541138E1,2.967227587E1
2.719045992E1,1.851966858E0,2.777832794E1,-1.026541138E1,2.967227587E1
2.720046992E1,1.512367249E0,2.793126297E1,-1.004138184E1,2.971989325E1
2.721047992E1,1.512367249E0,2.793126297E1,-1.004138184E1,2.971989325E1
2.722049142E1,1.641860962E0,2.800579834E1,-1.028561401E1,2.987999839E1
2.723050142E1,1.641860962E0,2.800579834E1,-1.028561401E1,2.987999839E1
2.724051142E1,1.896011353E0,2.778261185E1,-1.009191895E1,2.961950722E1
2.725052142E1,1.896011353E0,2.778261185E1,-1.009191895E1,2.961950722E1
2.726053042E1,2.179367065E0,2.794660187E1,-1.037112427E1,2.988849972E1
2.727054042E1,2.179367065E0,2.794660187E1,-1.037112427E1,2.988849972E1
2.728055042E1,2.184371948E0,2.782589340E1,-1.026379395E1,2.973881791E1
2.729056042E1,2.184371948E0,2.782589340E1,-1.026379395E1,2.973881791E1
2.730057042E1,1.954437256E0,2.800003815E1,-1.029891968E1,2.989798836E1
2.731057942E1,1.954437256E0,2.800003815E1,-1.029891968E1,2.989798836E1
2.732058942E1,1.952575684E0,2.805105591E1,-9.960876465E0,2.983108026E1
2.733059942E1,1.952575684E0,2.805105591E1,-9.960876465E0,2.983108026E1
2.734060942E1,1.807731628E0,2.766974258E1,-1.011056519E1,2.951450621E1
2.735061842E1,1.807731628E0,2.766974258E1,-1.011056519E1,2.951450621E1
2.736062842E1,-1.532531738E0,1.867474365E1,-1.296337891E1,2.278472946E1
2.737063842E1,-1.532531738E0,1.867474365E1,-1.296337891E1,2.278472946E1
2.738064842E1,-1.690002441E0,1.812942123E1,-1.331353760E1,2.255620327E1
2.739062742E1,-1.690002441E0,1.812942123E1,-1.331353760E1,2.255620327E1
2.740063742E1,-1.637687683E0,1.795292664E1,-1.334725952E1,2.243075862E1
2.741064642E1,-1.736747742E0,1.813919449E1,-1.335708618E1,2.259332691E1
2.742065642E1,-1.736747742E0,1.813919449E1,-1.335708618E1,2.259332691E1
2.743066642E1,-1.752517700E0,1.819542694E1,-1.308432007E1,2.247986458E1
2.744067642E1,-1.752517700E0,1.819542694E1,-1.308432007E1,2.247986458E1
2.745068542E1,-1.844642639E0,1.786760330E1,-1.310946655E1,2.223762729E1
2.746069542E1,-1.844642639E0,1.786760330E1,-1.310946655E1,2.223762729E1
2.747070542E1,-1.903724670E0,1.769700241E1,-1.310183716E1,2.210127143E1
2.748071542E1,-1.903724670E0,1.769700241E1,-1.310183716E1,2.210127143E1
2.749072542E1,-1.544067383E0,1.776368332E1,-1.331268311E1,2.225219361E1
2.750073442E1,-1.544067383E0,1.776368332E1,-1.331268311E1,2.225219361E1
2.751074442E1,-1.657279968E0,1.774394608E1,-1.330758667E1,2.224153911E1
2.752075442E1,-1.657279968E0,1.774394608E1,-1.330758667E1,2.224153911E1
2.753076442E1,-1.859909058E0,1.817200470E1,-1.317007446E1,2.251958876E1
2.754077342E1,-1.859909058E0,1.817200470E1,-1.317007446E1,2.251958876E1
2.755078342E1,-2.043106079E0,1.802322006E1,-1.317950439E1,2.242119711E1
2.756079342E1,-2.043106079E0,1.802322006E1,-1.317950439E1,2.242119711E1
2.757080342E1,-1.857696533E0,1.782529259E1,-1.310046387E1,2.219941994E1
2.758081242E1,-1.857696533E0,1.782529259E1,-1.310046387E1,2.219941994E1
2.759082242E1,-1.683494568E0,1.772800827E1,-1.317846680E1,2.215374502E1
2.760083242E1,-1.683494568E0,1.772800827E1,-1.317846680E1,2.215374502E1
2.761081142E1,-1.672698975E0,1.751862717E1,-1.327630615E1,2.204451235E1
2.762082142E1,-1.672698975E0,1.751862717E1,-1.327630615E1,2.204451235E1
2.763083142E1,3.100715637E0,3.048725128E1,-9.428222656E0,3.206210085E1
2.764084142E1,3.100715637E0,3.048725128E1,-9.428222656E0,3.206210085E1
2.765085042E1,3.485504150E0,3.171815872E1,-9.083587646E0,3.317682770E1
2.766086042E1,3.485504150E0,3.171815872E1,-9.083587646E0,3.317682770E1
2.767087042E1,3.217483521E0,3.187847900E1,-9.020568848E0,3.328603741E1
2.768088042E1,3.217483521E0,3.187847900E1,-9.020568848E0,3.328603741E1
2.769088942E1,3.257164001E0,3.155251312E1,-9.070953369E0,3.299170194E1
2.770089942E1,3.257164001E0,3.155251312E1,-9.070953369E0,3.299170194E1
2.771090942E1,3.227378845E0,3.178261566E1,-8.887329102E0,3.315924081E1
2.772091942E1,3.227378845E0,3.178261566E1,-8.887329102E0,3.315924081E1
2.773092842E1,3.494178772E0,3.154643250E1,-9.049224854E0,3.300416881E1
2.774093842E1,3.646842957E0,3.174624634E1,-9.107574463E0,3.322757187E1
2.775094842E1,3.646842957E0,3.174624634E1,-9.107574463E0,3.322757187E1
2.776095842E1,3.372474670E0,3.210113907E1,-9.171234131E0,3.355545038E1
2.777096742E1,3.372474670E0,3.210113907E1,-9.171234131E0,3.355545038E1
2.778097742E1,3.303672791E0,3.222153854E1,-9.017272949E0,3.362221009E1
2.779098742E1,3.303672791E0,3.222153854E1,-9.017272949E0,3.362221009E1
2.780099742E1,3.177467346E0,3.184643555E1,-9.085693359E0,3.326922872E1
2.781100742E1,3.177467346E0,3.184643555E1,-9.085693359E0,3.326922872E1
2.782101642E1,3.197471619E0,3.167736053E1,-9.151641846E0,3.312750434E1
2.783099642E1,3.197471619E0,3.167736053E1,-9.151641846E0,3.312750434E1
2.784100542E1,3.306632996E0,3.168689346E1,-9.016662598E0,3.311031929E1
2.785101542E1,3.306632996E0,3.168689346E1,-9.016662598E0,3.311031929E1
2.786102542E1,3.408805847E0,3.174240875E1,-9.080780029E0,3.319127953E1
2.787103542E1,3.408805847E0,3.174240875E1,-9.080780029E0,3.319127953E1
2.788104442E1,3.386711121E0,3.183781433E1,-9.089935303E0,3.328277569E1
2.789105442E1,3.386711121E0,3.183781433E1,-9.089935303E0,3.328277569E1
2.790106442E1,-1.498832703E0,1.931391907E1,-1.292135620E1,2.328594888E1
2.791107442E1,-1.498832703E0,1.931391907E1,-1.292135620E1,2.328594888E1
2.792108342E1,-1.839820862E0,1.789640045E1,-1.308233643E1,2.224440640E1
2.793109342E1,-1.839820862E0,1.789640045E1,-1.308233643E1,2.224440640E1
2.794110342E1,-1.824653625E0,1.821264648E1,-1.330926514E1,2.263109346E1
2.795111342E1,-1.824653625E0,1.821264648E1,-1.330926514E1,2.263109346E1
2.796112242E1,-1.721031189E0,1.781822586E1,-1.334722900E1,2.232934489E1
2.797113242E1,-1.721031189E0,1.781822586E1,-1.334722900E1,2.232934489E1
2.798114242E1,-1.629348755E0,1.770432663E1,-1.339257812E1,2.225891075E1
2.799115242E1,-1.629348755E0,1.770432663E1,-1.339257812E1,2.225891075E1
2.800116242E1,-1.735023499E0,1.783469582E1,-1.340438843E1,2.237776375E1
2.801117142E1,-1.735023499E0,1.783469582E1,-1.340438843E1,2.237776375E1
2.802118142E1,-1.742370605E0,1.815489960E1,-1.319454956E1,2.251071684E1
2.803119142E1,-1.742370605E0,1.815489960E1,-1.319454956E1,2.251071684E1
2.804120142E1,-1.851234436E0,1.776479721E1,-1.308340454E1,2.214024759E1
2.805118042E1,-1.851234436E0,1.776479721E1,-1.308340454E1,2.214024759E1
2.806119042E1,-1.756408691E0,1.791858673E1,-1.310028076E1,2.226607460E1
2.807119942E1,-1.756408691E0,1.791858673E1,-1.310028076E1,2.226607460E1
2.808120942E1,-1.658081055E0,1.799474335E1,-1.325134277E1,2.240888454E1
2.809121942E1,-1.536521912E0,1.790651321E1,-1.331637573E1,2.236805708E1
2.810122942E1,-1.536521912E0,1.790651321E1,-1.331637573E1,2.236805708E1
2.811123842E1,-1.729797363E0,1.809138870E1,-1.326614380E1,2.250069144E1
2.812124842E1,-1.729797363E0,1.809138870E1,-1.326614380E1,2.250069144E1
2.813125842E1,-1.873313904E0,1.806501389E1,-1.302780151E1,2.235123361E1
2.814126842E1,-1.873313904E0,1.806501389E1,-1.302780151E1,2.235123361E1
2.815127842E1,-2.002372742E0,1.793268585E1,-1.311007690E1,2.230391972E1
2.816128742E1,-2.002372742E0,1.793268585E1,-1.311007690E1,2.230391972E1
2.817129742E1,4.237243652E0,3.401176453E1,-8.279876709E0,3.526061143E1
2.818130742E1,4.237243652E0,3.401176453E1,-8.279876709E0,3.526061143E1
2.819131742E1,4.870239258E0,3.522898483E1,-8.016387939E0,3.645631740E1
2.820132642E1,4.870239258E0,3.522898483E1,-8.016387939E0,3.645631740E1
2.821133642E1,4.946144104E0,3.570170975E1,-8.029357910E0,3.692623740E1
2.822132321E1,4.946144104E0,3.570170975E1,-8.029357910E0,3.692623740E1
2.823133321E1,4.916999817E0,3.553731918E1,-8.054138184E0,3.676883305E1
2.824134221E1,4.916999817E0,3.553731918E1,-8.054138184E0,3.676883305E1
2.825135221E1,4.825111389E0,3.564366913E1,-7.843322754E0,3.681399952E1
2.826136221E1,4.825111389E0,3.564366913E1,-7.843322754E0,3.681399952E1
2.827134121E1,4.680297852E0,3.569381714E1,-7.973419189E0,3.687179387E1
2.828135121E1,4.680297852E0,3.569381714E1,-7.973419189E0,3.687179387E1
2.829136121E1,4.935791016E0,3.529598999E1,-7.942687988E0,3.651376774E1
2.830137021E1,4.935791016E0,3.529598999E1,-7.942687988E0,3.651376774E1
2.831138021E1,4.885841370E0,3.557971191E1,-7.919281006E0,3.677638315E1
2.832139021E1,4.885841370E0,3.557971191E1,-7.919281006E0,3.677638315E1
2.833140021E1,5.032501221E0,3.550665665E1,-8.208526611E0,3.678897449E1
2.834141021E1,5.032501221E0,3.550665665E1,-8.208526611E0,3.678897449E1
2.835141921E1,4.634246826E0,3.582117462E1,-7.949615479E0,3.698417474E1
2.836142921E1,4.634246826E0,3.582117462E1,-7.949615479E0,3.698417474E1
2.837143921E1,4.786567688E0,3.556294632E1,-7.880371094E0,3.673873473E1
2.838144921E1,4.786567688E0,3.556294632E1,-7.880371094E0,3.673873473E1
2.839145821E1,4.785644531E0,3.556764603E1,-7.843780518E0,3.673533354E1
2.840146821E1,4.785644531E0,3.556764603E1,-7.843780518E0,3.673533354E1
2.841147821E1,4.657592773E0,3.530904388E1,-8.023590088E0,3.650753002E1
2.842148821E1,4.657592773E0,3.530904388E1,-8.023590088E0,3.650753002E1
2.843149721E1,5.157913208E0,3.539879608E1,-8.079467773E0,3.667365038E1
2.844150721E1,4.777755737E-1,2.266255951E1,-1.328176880E1,2.627213839E1
2.845151721E1,4.777755737E-1,2.266255951E1,-1.328176880E1,2.627213839E1
2.846152721E1,-1.507820129E0,1.820628548E1,-1.339001465E1,2.265027251E1
2.847153721E1,-1.507820129E0,1.820628548E1,-1.339001465E1,2.265027251E1
2.848151621E1,-1.656585693E0,1.776133728E1,-1.320321655E1,2.219311392E1
2.849152621E1,-1.656585693E0,1.776133728E1,-1.320321655E1,2.219311392E1
2.850153521E1,-1.673477173E0,1.780212402E1,-1.326495361E1,2.226376293E1
2.851154521E1,-1.673477173E0,1.780212402E1,-1.326495361E1,2.226376293E1
2.852155521E1,-1.694297791E0,1.765107536E1,-1.328912354E1,2.215923985E1
2.853156521E1,-1.694297791E0,1.765107536E1,-1.328912354E1,2.215923985E1
2.854157421E1,-1.801712036E0,1.770674896E1,-1.335229492E1,2.224991921E1
2.855158421E1,-1.801712036E0,1.770674896E1,-1.335229492E1,2.224991921E1
2.856159421E1,-1.597549438E0,1.785395050E1,-1.345611572E1,2.241389665E1
2.857160421E1,-1.597549438E0,1.785395050E1,-1.345611572E1,2.241389665E1
2.858161321E1,-1.663787842E0,1.781011772E1,-1.332077026E1,2.230272189E1
2.859162321E1,-1.663787842E0,1.781011772E1,-1.332077026E1,2.230272189E1
2.860163321E1,-1.691894531E0,1.799629211E1,-1.328717041E1,2.243385688E1
2.861164321E1,-1.691894531E0,1.799629211E1,-1.328717041E1,2.243385688E1
2.862165221E1,-1.721710205E0,1.782004166E1,-1.319509888E1,2.224025191E1
2.863166221E1,-1.721710205E0,1.782004166E1,-1.319509888E1,2.224025191E1
2.864167221E1,-1.827957153E0,1.782298660E1,-1.332339478E1,2.232740753E1
2.865168221E1,-1.827957153E0,1.782298660E1,-1.332339478E1,2.232740753E1
2.866169221E1,-1.622833252E0,1.775997925E1,-1.346261597E1,2.234485353E1
2.867170121E1,-1.622833252E0,1.775997925E1,-1.346261597E1,2.234485353E1
2.868171121E1,-1.611839294E0,1.762749481E1,-1.343692017E1,2.222335310E1
2.869172121E1,-1.611839294E0,1.762749481E1,-1.343692017E1,2.222335310E1
2.870170021E1,-1.850563049E0,1.797981644E1,-1.336761475E1,2.248091428E1
2.871171021E1,-1.850563049E0,1.797981644E1,-1.336761475E1,2.248091428E1
2.872172021E1,4.104141235E0,3.347480774E1,-8.510009766E0,3.478256740E1
2.873172921E1,4.104141235E0,3.347480774E1,-8.510009766E0,3.478256740E1
2.874173921E1,6.033851624E0,3.914759827E1,-6.816894531E0,4.019218664E1
2.875174921E1,6.033851624E0,3.914759827E1,-6.816894531E0,4.019218664E1
2.876175921E1,6.421302795E0,3.987800598E1,-6.619689941E0,4.093053610E1
2.877176821E1,6.421302795E0,3.987800598E1,-6.619689941E0,4.093053610E1
2.878177821E1,6.596237183E0,3.992408752E1,-6.705139160E0,4.101709401E1
2.879178821E1,6.571105957E0,3.970058823E1,-6.757568359E0,4.080417710E1
2.880179821E1,6.571105957E0,3.970058823E1,-6.757568359E0,4.080417710E1
2.881180721E1,6.476936340E0,3.983046341E1,-6.760650635E0,4.091604718E1
2.882181721E1,6.476936340E0,3.983046341E1,-6.760650635E0,4.091604718E1
2.883182721E1,6.150566101E0,3.967910385E1,-6.702850342E0,4.070858569E1
2.884183721E1,6.150566101E0,3.967910385E1,-6.702850342E0,4.070858569E1
2.885184721E1,6.360412598E0,3.978474045E1,-6.613616943E0,4.082916054E1
2.886185621E1,6.360412598E0,3.978474045E1,-6.613616943E0,4.082916054E1
2.887186621E1,6.638137817E0,3.945627975E1,-6.587402344E0,4.054943594E1
2.888187621E1,6.638137817E0,3.945627975E1,-6.587402344E0,4.054943594E1
2.889188621E1,6.671768188E0,3.945969009E1,-6.704711914E0,4.057749123E1
2.890189521E1,6.671768188E0,3.945969009E1,-6.704711914E0,4.057749123E1
2.891190521E1,6.664192200E0,3.970015335E1,-6.912414551E0,4.084476844E1
2.892188421E1,6.664192200E0,3.970015335E1,-6.912414551E0,4.084476844E1
2.893189421E1,6.342086792E0,3.981920242E1,-6.585144043E0,4.085529425E1
2.894190421E1,6.342086792E0,3.981920242E1,-6.585144043E0,4.085529425E1
2.895191421E1,6.345588684E0,3.985306931E1,-6.621215820E0,4.089467114E1
2.896192321E1,6.345588684E0,3.985306931E1,-6.621215820E0,4.089467114E1
2.897193321E1,6.182365417E0,3.986779404E1,-6.660614014E0,4.089041969E1
2.898194321E1,6.182365417E0,3.986779404E1,-6.660614014E0,4.089041969E1
2.899195321E1,6.202926636E-1,2.434944916E1,-1.136810303E1,2.687962432E1
2.900196321E1,6.202926636E-1,2.434944916E1,-1.136810303E1,2.687962432E1
2.901197221E1,-1.499320984E0,1.854739571E1,-1.330737305E1,2.287662624E1
2.902198221E1,-1.499320984E0,1.854739571E1,-1.330737305E1,2.287662624E1
2.903199221E1,-1.530616760E0,1.792242050E1,-1.327954102E1,2.235849176E1
2.904200221E1,-1.530616760E0,1.792242050E1,-1.327954102E1,2.235849176E1
2.905201121E1,-1.770378113E0,1.811135674E1,-1.302484131E1,2.237860524E1
2.906202121E1,-1.770378113E0,1.811135674E1,-1.302484131E1,2.237860524E1
2.907203121E1,-2.052131653E0,1.819162941E1,-1.309066772E1,2.250582605E1
2.908204121E1,-2.052131653E0,1.819162941E1,-1.309066772E1,2.250582605E1
2.909205021E1,-1.840782166E0,1.798112106E1,-1.305664062E1,2.229764692E1
2.910206021E1,-1.840782166E0,1.798112106E1,-1.305664062E1,2.229764692E1
2.911207021E1,-1.821800232E0,1.781357384E1,-1.320199585E1,2.224713607E1
2.912208021E1,-1.821800232E0,1.781357384E1,-1.320199585E1,2.224713607E1
2.913208921E1,-1.605018616E0,1.787069130E1,-1.341397095E1,2.240250675E1
2.914206921E1,-1.721969604E0,1.793647766E1,-1.344699097E1,2.248341558E1
2.915207821E1,-1.721969604E0,1.793647766E1,-1.344699097E1,2.248341558E1
2.916208821E1,-1.805610657E0,1.784483337E1,-1.338317871E1,2.237873500E1
2.917209821E1,-1.805610657E0,1.784483337E1,-1.338317871E1,2.237873500E1
2.918210821E1,-1.911964417E0,1.773622704E1,-1.334826660E1,2.228016110E1
2.919211821E1,-1.911964417E0,1.773622704E1,-1.334826660E1,2.228016110E1
2.920212721E1,-1.880416870E0,1.778004456E1,-1.319567871E1,2.222142859E1
2.921213721E1,-1.880416870E0,1.778004456E1,-1.319567871E1,2.222142859E1
2.922215033E1,-1.656982422E0,1.774077225E1,-1.327661133E1,2.222046352E1
2.923216033E1,-1.656982422E0,1.774077225E1,-1.327661133E1,2.222046352E1
2.924216933E1,-1.420410156E0,1.785640526E1,-1.345779419E1,2.240493245E1
2.925217933E1,-1.420410156E0,1.785640526E1,-1.345779419E1,2.240493245E1
2.926218933E1,5.267036438E0,3.619264984E1,-7.837677002E0,3.740426120E1
2.927219933E1,5.267036438E0,3.619264984E1,-7.837677002E0,3.740426120E1
2.928220833E1,7.737358093E0,4.292943954E1,-5.628051758E0,4.398270633E1
2.929221833E1,7.737358093E0,4.292943954E1,-5.628051758E0,4.398270633E1
2.930222833E1,7.872299194E0,4.369218826E1,-5.381927490E0,4.472075081E1
2.931223833E1,7.872299194E0,4.369218826E1,-5.381927490E0,4.472075081E1
2.932224833E1,7.909019470E0,4.367882919E1,-5.422271729E0,4.471905343E1
2.933225733E1,7.909019470E0,4.367882919E1,-5.422271729E0,4.471905343E1
2.934226733E1,8.102630615E0,4.362044525E1,-5.630401611E0,4.472244726E1
2.935224633E1,8.102630615E0,4.362044525E1,-5.630401611E0,4.472244726E1
2.936225633E1,8.053657532E0,4.351771164E1,-5.468566895E0,4.459324893E1
2.937226633E1,8.053657532E0,4.351771164E1,-5.468566895E0,4.459324893E1
2.938227633E1,8.373657227E0,4.343404007E1,-5.540100098E0,4.457944236E1
2.939228533E1,8.373657227E0,4.343404007E1,-5.540100098E0,4.457944236E1
2.940229533E1,7.896339417E0,4.358902359E1,-5.566833496E0,4.464689002E1
2.941230533E1,7.896339417E0,4.358902359E1,-5.566833496E0,4.464689002E1
2.942231533E1,7.833557129E0,4.344255447E1,-5.352355957E0,4.446648031E1
2.943232433E1,7.833557129E0,4.344255447E1,-5.352355957E0,4.446648031E1
2.944233433E1,7.855323792E0,4.391178513E1,-5.310546875E0,4.492385661E1
2.945234433E1,7.855323792E0,4.391178513E1,-5.310546875E0,4.492385661E1
2.946235433E1,7.920883179E0,4.340898132E1,-5.270996094E0,4.443943575E1
2.947236333E1,7.920883179E0,4.340898132E1,-5.270996094E0,4.443943575E1
2.948237333E1,7.899131775E0,4.350863647E1,-5.623535156E0,4.457602358E1
2.949238333E1,8.148574829E0,4.345261002E1,-5.598602295E0,4.456313428E1
2.950239333E1,8.148574829E0,4.345261002E1,-5.598602295E0,4.456313428E1
2.951240333E1,7.830963135E0,4.375960541E1,-5.540924072E0,4.479875990E1
2.952241233E1,7.830963135E0,4.375960541E1,-5.540924072E0,4.479875990E1
2.953242233E1,9.336853027E-1,2.543273163E1,-1.092630005E1,2.769620261E1
2.954243233E1,9.336853027E-1,2.543273163E1,-1.092630005E1,2.769620261E1
2.955244233E1,-1.481994629E0,1.851673698E1,-1.292599487E1,2.263066946E1
2.956245133E1,-1.481994629E0,1.851673698E1,-1.292599487E1,2.263066946E1
2.957243133E1,-1.729286194E0,1.792652512E1,-1.327575684E1,2.237401290E1
2.958244033E1,-1.729286194E0,1.792652512E1,-1.327575684E1,2.237401290E1
2.959245033E1,-1.688476562E0,1.780893707E1,-1.339303589E1,2.234687010E1
2.960246033E1,-1.688476562E0,1.780893707E1,-1.339303589E1,2.234687010E1
2.961247033E1,-1.470085144E0,1.768612671E1,-1.340060425E1,2.223817489E1
2.962247933E1,-1.470085144E0,1.768612671E1,-1.340060425E1,2.223817489E1
2.963248933E1,-1.687469482E0,1.803647614E1,-1.324841309E1,2.244287134E1
2.964249933E1,-1.687469482E0,1.803647614E1,-1.324841309E1,2.244287134E1
2.965250933E1,-1.873573303E0,1.779739189E1,-1.312582397E1,2.219334788E1
2.966251933E1,-1.873573303E0,1.779739189E1,-1.312582397E1,2.219334788E1
2.967252833E1,-1.707740784E0,1.773381042E1,-1.311364746E1,2.212175763E1
2.968253833E1,-1.707740784E0,1.773381042E1,-1.311364746E1,2.212175763E1
2.969254833E1,-1.836441040E0,1.801117516E1,-1.314398193E1,2.237273357E1
2.970255833E1,-1.836441040E0,1.801117516E1,-1.314398193E1,2.237273357E1
2.971256733E1,-1.742706299E0,1.788330078E1,-1.331378174E1,2.236305561E1
2.972257733E1,-1.742706299E0,1.788330078E1,-1.331378174E1,2.236305561E1
2.973258733E1,-1.539764404E0,1.760303879E1,-1.327581787E1,2.210170105E1
2.974259733E1,-1.539764404E0,1.760303879E1,-1.327581787E1,2.210170105E1
2.975260633E1,-1.960746765E0,1.800498581E1,-1.319143677E1,2.240620552E1
2.976261633E1,-1.960746765E0,1.800498581E1,-1.319143677E1,2.240620552E1
2.977262633E1,-1.901412964E0,1.794719315E1,-1.294012451E1,2.220729464E1
2.978263633E1,-1.901412964E0,1.794719315E1,-1.294012451E1,2.220729464E1
2.979261533E1,-1.919700623E0,1.782983208E1,-1.318685913E1,2.225941185E1
2.980262533E1,-1.919700623E0,1.782983208E1,-1.318685913E1,2.225941185E1
2.981263433E1,5.996139526E0,3.896304703E1,-6.895629883E0,4.002027529E1
2.982264433E1,5.996139526E0,3.896304703E1,-6.895629883E0,4.002027529E1
2.983265433E1,9.126419067E0,4.658880997E1,-4.393066406E0,4.767712000E1
2.984266433E1,9.319084167E0,4.700794220E1,-4.289855957E0,4.811439310E1
2.985267433E1,9.319084167E0,4.700794220E1,-4.289855957E0,4.811439310E1
2.986268333E1,9.380836487E0,4.714882660E1,-4.197509766E0,4.825589115E1
2.987269333E1,9.380836487E0,4.714882660E1,-4.197509766E0,4.825589115E1
2.988270333E1,9.059120178E0,4.753672409E1,-4.303375244E0,4.858319498E1
2.989271333E1,9.059120178E0,4.753672409E1,-4.303375244E0,4.858319498E1
2.990272233E1,9.336585999E0,4.728140259E1,-4.281555176E0,4.838423900E1
2.991273233E1,9.336585999E0,4.728140259E1,-4.281555176E0,4.838423900E1
2.992274233E1,9.638992310E0,4.752767563E1,-4.287872314E0,4.868445309E1
2.993275233E1,9.638992310E0,4.752767563E1,-4.287872314E0,4.868445309E1
2.994276133E1,9.528259277E0,4.766286850E1,-4.444458008E0,4.880870789E1
2.995277133E1,9.528259277E0,4.766286850E1,-4.444458008E0,4.880870789E1
2.996278133E1,9.445510864E0,4.729636383E1,-4.380340576E0,4.842882500E1
2.997279133E1,9.445510864E0,4.729636383E1,-4.380340576E0,4.842882500E1
2.998280033E1,9.139846802E0,4.754685593E1,-4.417816162E0,4.861848833E1
2.999281033E1,9.139846802E0,4.754685593E1,-4.417816162E0,4.861848833E1
3.000282033E1,9.164688110E0,4.768807220E1,-4.178039551E0,4.874012467E1
3.001279933E1,9.164688110E0,4.768807220E1,-4.178039551E0,4.874012467E1
3.002280933E1,9.140075684E0,4.737950897E1,-4.234191895E0,4.843848919E1
3.003281933E1,9.140075684E0,4.737950897E1,-4.234191895E0,4.843848919E1
3.004282933E1,9.069732666E0,4.787433624E1,-4.353881836E0,4.892002053E1
3.005283833E1,9.069732666E0,4.787433624E1,-4.353881836E0,4.892002053E1
3.006284833E1,9.656295776E0,4.731401443E1,-4.404235840E0,4.848976493E1
3.007285833E1,9.656295776E0,4.731401443E1,-4.404235840E0,4.848976493E1
3.008286833E1,1.517898560E0,2.615327835E1,-1.080023193E1,2.833624877E1
3.009287733E1,1.517898560E0,2.615327835E1,-1.080023193E1,2.833624877E1
3.010288733E1,-1.546188354E0,1.845648575E1,-1.310888672E1,2.269086767E1
3.011289733E1,-1.546188354E0,1.845648575E1,-1.310888672E1,2.269086767E1
3.012290733E1,-1.862487793E0,1.794520760E1,-1.309970093E1,2.229577316E1
3.013291633E1,-1.862487793E0,1.794520760E1,-1.309970093E1,2.229577316E1
3.014292633E1,-1.794654846E0,1.786064911E1,-1.317068481E1,2.226410814E1
3.015293633E1,-1.794654846E0,1.786064911E1,-1.317068481E1,2.226410814E1
3.016294633E1,-1.755233765E0,1.789699936E1,-1.331286621E1,2.237444610E1
3.017295633E1,-1.694992065E0,1.757690811E1,-1.332754517E1,2.212338485E1
3.018296533E1,-1.694992065E0,1.757690811E1,-1.332754517E1,2.212338485E1
3.019297533E1,-1.706153870E0,1.768541336E1,-1.333496094E1,2.221499471E1
3.020298533E1,-1.706153870E0,1.768541336E1,-1.333496094E1,2.221499471E1
3.021299533E1,-1.749084473E0,1.795596504E1,-1.323577881E1,2.237547358E1
3.022300154E1,-1.749084473E0,1.795596504E1,-1.323577881E1,2.237547358E1
3.023298154E1,-1.842224121E0,1.774976921E1,-1.323287964E1,2.221614729E1
3.024299054E1,-1.842224121E0,1.774976921E1,-1.323287964E1,2.221614729E1
3.025300054E1,-1.762641907E0,1.764975739E1,-1.309793091E1,2.204941351E1
3.026301054E1,-1.762641907E0,1.764975739E1,-1.309793091E1,2.204941351E1
3.027302054E1,-1.841621399E0,1.770812988E1,-1.322744751E1,2.217960326E1
3.028302954E1,-1.841621399E0,1.770812988E1,-1.322744751E1,2.217960326E1
3.029303954E1,-1.747047424E0,1.753657722E1,-1.340344238E1,2.214127330E1
3.030304954E1,-1.747047424E0,1.753657722E1,-1.340344238E1,2.214127330E1
3.031305954E1,-1.791961670E0,1.764755058E1,-1.332019043E1,2.218275549E1
3.032306854E1,-1.791961670E0,1.764755058E1,-1.332019043E1,2.218275549E1
3.033307854E1,-1.722167969E0,1.763438988E1,-1.323599243E1,2.211626244E1
3.034308854E1,-1.722167969E0,1.763438988E1,-1.323599243E1,2.211626244E1
3.035309854E1,5.946800232E0,3.906273651E1,-6.611114502E0,4.006206000E1
3.036310854E1,5.946800232E0,3.906273651E1,-6.611114502E0,4.006206000E1
3.037311754E1,8.992446899E0,4.681886673E1,-4.443206787E0,4.788123296E1
3.038312754E1,8.992446899E0,4.681886673E1,-4.443206787E0,4.788123296E1
3.039313754E1,9.283210754E0,4.749702835E1,-4.119049072E0,4.857069352E1
3.040314754E1,9.283210754E0,4.749702835E1,-4.119049072E0,4.857069352E1
3.041315654E1,9.482063293E0,4.742277527E1,-4.352630615E0,4.855692053E1
3.042316654E1,9.482063293E0,4.742277527E1,-4.352630615E0,4.855692053E1
