"Time (s)","Magnetic Field x (µT)","Magnetic Field y (µT)","Magnetic Field z (µT)","Absolute field (µT)"
1.303892896E1,8.538597107E0,3.614987946E1,-9.747314453E0,3.840223384E1
1.304893896E1,8.538597107E0,3.614987946E1,-9.747314453E0,3.840223384E1
1.305894896E1,8.857185364E0,3.660294724E1,-9.358184814E0,3.880465310E1
1.306895796E1,8.857185364E0,3.660294724E1,-9.358184814E0,3.880465310E1
1.307896796E1,9.095344543E0,3.650946808E1,-9.304107666E0,3.875865028E1
1.308897796E1,9.095344543E0,3.650946808E1,-9.304107666E0,3.875865028E1
1.309898796E1,9.160369873E0,3.656658173E1,-9.220489502E0,3.880779177E1
1.310899696E1,9.160369873E0,3.656658173E1,-9.220489502E0,3.880779177E1
1.311900696E1,9.043334961E0,3.668910980E1,-9.287902832E0,3.891192393E1
1.312898596E1,9.043334961E0,3.668910980E1,-9.287902832E0,3.891192393E1
1.313899596E1,8.627143860E0,3.615673447E1,-9.648590088E0,3.840354605E1
1.314900596E1,8.627143860E0,3.615673447E1,-9.648590088E0,3.840354605E1
1.315901596E1,8.814346313E0,3.602497482E1,-9.656372070E0,3.832410512E1
1.316902496E1,8.814346313E0,3.602497482E1,-9.656372070E0,3.832410512E1
1.317903496E1,8.680427551E0,3.633108139E1,-9.709991455E0,3.859509336E1
1.318904496E1,8.680427551E0,3.633108139E1,-9.709991455E0,3.859509336E1
1.319905496E1,8.487487793E0,3.659202194E1,-9.650604248E0,3.878334283E1
1.320906496E1,8.487487793E0,3.659202194E1,-9.650604248E0,3.878334283E1
1.321904396E1,8.622825623E0,3.617594147E1,-9.879028320E0,3.847917701E1
1.322905396E1,8.622825623E0,3.617594147E1,-9.879028320E0,3.847917701E1
1.323906296E1,8.760284424E0,3.622825623E1,-9.576538086E0,3.848297304E1
1.324907296E1,8.760284424E0,3.622825623E1,-9.576538086E0,3.848297304E1
1.325908296E1,8.882461548E0,3.659859085E1,-9.348327637E0,3.880394574E1
1.326909296E1,8.882461548E0,3.659859085E1,-9.348327637E0,3.880394574E1
1.327910196E1,8.995063782E0,3.671994019E1,-9.279144287E0,3.892772403E1
1.328911196E1,8.995063782E0,3.671994019E1,-9.279144287E0,3.892772403E1
1.329912196E1,8.882362366E0,3.677275467E1,-9.397705078E0,3.898010657E1
1.330910096E1,8.882362366E0,3.677275467E1,-9.397705078E0,3.898010657E1
1.331911096E1,8.405975342E0,3.635559845E1,-9.630554199E0,3.853748220E1
1.332912096E1,8.405975342E0,3.635559845E1,-9.630554199E0,3.853748220E1
1.333912996E1,8.623352051E0,3.637108612E1,-9.621276855E0,3.859775997E1
1.334913996E1,8.623352051E0,3.637108612E1,-9.621276855E0,3.859775997E1
1.335914996E1,8.601821899E0,3.629536819E1,-9.587402344E0,3.851315848E1
1.336915996E1,8.601821899E0,3.629536819E1,-9.587402344E0,3.851315848E1
1.337916896E1,8.207321167E-1,2.710941696E1,-1.543399048E1,3.120580317E1
1.338914896E1,8.207321167E-1,2.710941696E1,-1.543399048E1,3.120580317E1
1.339915796E1,-1.930541992E0,2.527119064E1,-1.742993164E1,3.075975595E1
1.340916796E1,-1.930541992E0,2.527119064E1,-1.742993164E1,3.075975595E1
1.341917796E1,-2.525810242E0,2.540982056E1,-1.751290894E1,3.096353787E1
1.342917554E1,-2.414108276E0,2.514817429E1,-1.749923706E1,3.073242402E1
1.343918554E1,-2.414108276E0,2.514817429E1,-1.749923706E1,3.073242402E1
1.344919454E1,-2.675136566E0,2.453192139E1,-1.793704224E1,3.050752377E1
1.345920454E1,-2.675136566E0,2.453192139E1,-1.793704224E1,3.050752377E1
1.346921454E1,-2.820987701E0,2.460670853E1,-1.782513428E1,3.051529925E1
1.347919354E1,-2.820987701E0,2.460670853E1,-1.782513428E1,3.051529925E1
1.348920354E1,-2.903457642E0,2.475849533E1,-1.793563843E1,3.070993786E1
1.349921354E1,-2.903457642E0,2.475849533E1,-1.793563843E1,3.070993786E1
1.350922254E1,-2.381614685E0,2.472447586E1,-1.775024414E1,3.052937867E1
1.351923254E1,-2.381614685E0,2.472447586E1,-1.775024414E1,3.052937867E1
1.352924254E1,-2.342979431E0,2.515209198E1,-1.747317505E1,3.071529147E1
1.353925254E1,-2.342979431E0,2.515209198E1,-1.747317505E1,3.071529147E1
1.354926154E1,-2.181098938E0,2.488852310E1,-1.756863403E1,3.054263703E1
1.355927154E1,-2.181098938E0,2.488852310E1,-1.756863403E1,3.054263703E1
1.356925054E1,5.429519653E0,3.291959763E1,-1.180484009E1,3.539115484E1
1.357926054E1,5.429519653E0,3.291959763E1,-1.180484009E1,3.539115484E1
1.358927054E1,8.480857849E0,3.618886566E1,-9.933776855E0,3.847387257E1
1.359928054E1,8.480857849E0,3.618886566E1,-9.933776855E0,3.847387257E1
1.360929054E1,8.597846985E0,3.622653198E1,-9.646942139E0,3.846229433E1
1.361929954E1,8.597846985E0,3.622653198E1,-9.646942139E0,3.846229433E1
1.362930954E1,8.409988403E0,3.633107376E1,-9.469177246E0,3.847518867E1
1.363931954E1,8.409988403E0,3.633107376E1,-9.469177246E0,3.847518867E1
1.364932954E1,8.799209595E0,3.705925369E1,-9.305847168E0,3.920986056E1
1.365930854E1,8.799209595E0,3.705925369E1,-9.305847168E0,3.920986056E1
1.366931854E1,9.322990417E0,3.658546448E1,-9.173187256E0,3.885307872E1
1.367932754E1,9.322990417E0,3.658546448E1,-9.173187256E0,3.885307872E1
1.368933754E1,9.083045959E0,3.651169968E1,-9.318695068E0,3.876137272E1
1.369934754E1,9.083045959E0,3.651169968E1,-9.318695068E0,3.876137272E1
1.370935754E1,8.698516846E0,3.632143402E1,-9.679534912E0,3.858243332E1
1.371936654E1,8.698516846E0,3.632143402E1,-9.679534912E0,3.858243332E1
1.372937654E1,8.559822083E0,3.632162476E1,-9.793029785E0,3.858023343E1
1.373938654E1,8.559822083E0,3.632162476E1,-9.793029785E0,3.858023343E1
1.374936554E1,8.583297729E0,3.642146301E1,-9.694396973E0,3.865458964E1
1.375937554E1,8.583297729E0,3.642146301E1,-9.694396973E0,3.865458964E1
1.376938554E1,-8.709640503E-1,2.846089554E1,-1.681353760E1,3.306775166E1
1.377939554E1,-8.709640503E-1,2.846089554E1,-1.681353760E1,3.306775166E1
1.378940454E1,-2.320053101E0,2.552307892E1,-1.732089233E1,3.093256399E1
1.379941454E1,-2.335006714E0,2.546805573E1,-1.761331177E1,3.105322641E1
1.380942454E1,-2.335006714E0,2.546805573E1,-1.761331177E1,3.105322641E1
1.381943454E1,-2.616912842E0,2.472441101E1,-1.800784302E1,3.069897625E1
1.382944354E1,-2.616912842E0,2.472441101E1,-1.800784302E1,3.069897625E1
1.383942354E1,-2.809547424E0,2.489598083E1,-1.792959595E1,3.080866484E1
1.384943254E1,-2.809547424E0,2.489598083E1,-1.792959595E1,3.080866484E1
1.385944254E1,-3.017372131E0,2.465741730E1,-1.792468262E1,3.063310316E1
1.386945254E1,-3.017372131E0,2.465741730E1,-1.792468262E1,3.063310316E1
1.387946254E1,-2.662471771E0,2.488465500E1,-1.764788818E1,3.062323901E1
1.388947154E1,-2.662471771E0,2.488465500E1,-1.764788818E1,3.062323901E1
1.389948154E1,-2.294807434E0,2.498781586E1,-1.755651855E1,3.062496410E1
1.390949154E1,-2.294807434E0,2.498781586E1,-1.755651855E1,3.062496410E1
1.391950154E1,-2.023643494E0,2.503034210E1,-1.764468384E1,3.069117180E1
1.392948054E1,-2.023643494E0,2.503034210E1,-1.764468384E1,3.069117180E1
1.393949054E1,-2.141052246E0,2.529200745E1,-1.753546143E1,3.085064266E1
1.394950054E1,-2.141052246E0,2.529200745E1,-1.753546143E1,3.085064266E1
1.395950954E1,7.600074768E0,3.529315186E1,-1.018881226E1,3.751239261E1
1.396951954E1,7.600074768E0,3.529315186E1,-1.018881226E1,3.751239261E1
1.397952954E1,8.391693115E0,3.616608047E1,-9.527160645E0,3.832978842E1
1.398953954E1,8.391693115E0,3.616608047E1,-9.527160645E0,3.832978842E1
1.399954854E1,8.382019043E0,3.654299545E1,-9.719390869E0,3.873132219E1
1.400955854E1,8.382019043E0,3.654299545E1,-9.719390869E0,3.873132219E1
1.401953754E1,8.886016846E0,3.663929749E1,-9.318878174E0,3.883607738E1
1.402954754E1,8.886016846E0,3.663929749E1,-9.318878174E0,3.883607738E1
1.403955754E1,8.961204529E0,3.639389801E1,-9.482574463E0,3.866184446E1
1.404956754E1,8.961204529E0,3.639389801E1,-9.482574463E0,3.866184446E1
1.405957654E1,9.091270447E0,3.636640549E1,-9.450439453E0,3.865847193E1
1.406958654E1,9.091270447E0,3.636640549E1,-9.450439453E0,3.865847193E1
1.407959654E1,8.700286865E0,3.618984985E1,-9.674163818E0,3.845763474E1
1.408960654E1,8.700286865E0,3.618984985E1,-9.674163818E0,3.845763474E1
1.409961554E1,8.418609619E0,3.639727402E1,-9.734832764E0,3.860571865E1
1.410959554E1,8.418609619E0,3.639727402E1,-9.734832764E0,3.860571865E1
1.411960454E1,8.531532288E0,3.634337616E1,-9.681335449E0,3.856625844E1
1.412961454E1,8.531532288E0,3.634337616E1,-9.681335449E0,3.856625844E1
1.413962454E1,5.597305298E-1,2.843107605E1,-1.532839966E1,3.230478633E1
1.414963454E1,5.597305298E-1,2.843107605E1,-1.532839966E1,3.230478633E1
1.415964454E1,-1.969612122E0,2.526647949E1,-1.750790405E1,3.080261453E1
1.416965354E1,-2.103096008E0,2.497344208E1,-1.757116699E1,3.060787042E1
1.417966354E1,-2.103096008E0,2.497344208E1,-1.757116699E1,3.060787042E1
1.418967354E1,-2.352340698E0,2.517102051E1,-1.751718140E1,3.075655092E1
1.419965254E1,-2.352340698E0,2.517102051E1,-1.751718140E1,3.075655092E1
1.420966254E1,-2.786617279E0,2.468372726E1,-1.794030762E1,3.064157739E1
1.421967254E1,-2.786617279E0,2.468372726E1,-1.794030762E1,3.064157739E1
1.422968154E1,-2.744606018E0,2.478573608E1,-1.803439331E1,3.077506974E1
1.423969154E1,-2.744606018E0,2.478573608E1,-1.803439331E1,3.077506974E1
1.424970154E1,-2.681446075E0,2.449879456E1,-1.797805786E1,3.050560034E1
1.425971154E1,-2.681446075E0,2.449879456E1,-1.797805786E1,3.050560034E1
1.426972054E1,-2.287757874E0,2.508196259E1,-1.769528198E1,3.078086561E1
1.427970054E1,-2.287757874E0,2.508196259E1,-1.769528198E1,3.078086561E1
1.428970954E1,-2.171043396E0,2.521744156E1,-1.752786255E1,3.078731482E1
1.429971954E1,-2.171043396E0,2.521744156E1,-1.752786255E1,3.078731482E1
1.430972954E1,-2.429641724E0,2.509352493E1,-1.759915161E1,3.074602885E1
1.431973954E1,-2.429641724E0,2.509352493E1,-1.759915161E1,3.074602885E1
1.432974954E1,5.488281250E0,3.306613159E1,-1.191812134E1,3.557431525E1
1.433975854E1,5.488281250E0,3.306613159E1,-1.191812134E1,3.557431525E1
1.434976854E1,8.371269226E0,3.616788101E1,-9.951873779E0,3.843479618E1
1.435977854E1,8.371269226E0,3.616788101E1,-9.951873779E0,3.843479618E1
1.436975754E1,8.785736084E0,3.623384094E1,-9.876159668E0,3.856966318E1
1.437976754E1,8.785736084E0,3.623384094E1,-9.876159668E0,3.856966318E1
1.438977754E1,8.893081665E0,3.642994690E1,-9.460052490E0,3.867454623E1
1.439978654E1,8.893081665E0,3.642994690E1,-9.460052490E0,3.867454623E1
1.440979654E1,9.021789551E0,3.658034134E1,-9.461944580E0,3.884639564E1
1.441980654E1,9.021789551E0,3.658034134E1,-9.461944580E0,3.884639564E1
1.442980967E1,8.937255859E0,3.660676956E1,-9.342193604E0,3.882276009E1
1.443981867E1,8.937255859E0,3.660676956E1,-9.342193604E0,3.882276009E1
1.444982867E1,8.925682068E0,3.690687180E1,-9.520782471E0,3.914626783E1
1.445980767E1,8.925682068E0,3.690687180E1,-9.520782471E0,3.914626783E1
1.446981767E1,8.524559021E0,3.670805740E1,-9.770019531E0,3.893074449E1
1.447982767E1,8.524559021E0,3.670805740E1,-9.770019531E0,3.893074449E1
1.448983767E1,8.893836975E0,3.621294403E1,-9.714569092E0,3.853375798E1
1.449984767E1,8.893836975E0,3.621294403E1,-9.714569092E0,3.853375798E1
1.450985667E1,8.586608887E0,3.605020523E1,-9.821472168E0,3.833808113E1
1.451986667E1,8.586608887E0,3.605020523E1,-9.821472168E0,3.833808113E1
1.452987667E1,-1.533882141E0,2.614260101E1,-1.691116333E1,3.117331916E1
1.453988667E1,-1.533882141E0,2.614260101E1,-1.691116333E1,3.117331916E1
1.454986567E1,-2.443359375E0,2.542901230E1,-1.744454956E1,3.093407475E1
1.455987567E1,-2.525032043E0,2.530278015E1,-1.766998291E1,3.096505718E1
1.456988467E1,-2.525032043E0,2.530278015E1,-1.766998291E1,3.096505718E1
1.457989467E1,-2.931266785E0,2.504656982E1,-1.774591064E1,3.083569895E1
1.458990467E1,-2.931266785E0,2.504656982E1,-1.774591064E1,3.083569895E1
1.459991467E1,-2.922035217E0,2.467517471E1,-1.800350952E1,3.068434278E1
1.460992367E1,-2.922035217E0,2.467517471E1,-1.800350952E1,3.068434278E1
1.461993367E1,-2.767421722E0,2.472328568E1,-1.791806030E1,3.065870778E1
1.462994367E1,-2.767421722E0,2.472328568E1,-1.791806030E1,3.065870778E1
1.463992267E1,-2.401298523E0,2.511607361E1,-1.781524658E1,3.088634648E1
1.464993267E1,-2.401298523E0,2.511607361E1,-1.781524658E1,3.088634648E1
1.465994267E1,-2.372848511E0,2.540745544E1,-1.750552368E1,3.094531566E1
1.466995167E1,-2.372848511E0,2.540745544E1,-1.750552368E1,3.094531566E1
1.467996167E1,-2.347953796E0,2.553967285E1,-1.768930054E1,3.115604484E1
1.468997167E1,-2.347953796E0,2.553967285E1,-1.768930054E1,3.115604484E1
1.469998167E1,-2.351455688E0,2.523836136E1,-1.742727661E1,3.076059489E1
1.470999167E1,-2.351455688E0,2.523836136E1,-1.742727661E1,3.076059489E1
1.472000067E1,-2.234298706E0,2.513473892E1,-1.767071533E1,3.080586587E1
1.472998067E1,-2.234298706E0,2.513473892E1,-1.767071533E1,3.080586587E1
1.473998967E1,-2.176193237E0,2.514577484E1,-1.749966431E1,3.071292985E1
1.474999967E1,-2.176193237E0,2.514577484E1,-1.749966431E1,3.071292985E1
1.476000967E1,-2.229049683E0,2.532431793E1,-1.753424072E1,3.088267053E1
1.477001967E1,-2.229049683E0,2.532431793E1,-1.753424072E1,3.088267053E1
1.478002867E1,-2.873939514E0,2.475858688E1,-1.786828613E1,3.066794421E1
1.479003867E1,-2.873939514E0,2.475858688E1,-1.786828613E1,3.066794421E1
1.480004867E1,-2.806358337E0,2.479429245E1,-1.799932861E1,3.076700206E1
1.481005867E1,-2.806358337E0,2.479429245E1,-1.799932861E1,3.076700206E1
1.482003767E1,-2.616718292E0,2.465621948E1,-1.794033813E1,3.060444586E1
1.483004767E1,-2.616718292E0,2.465621948E1,-1.794033813E1,3.060444586E1
1.484005667E1,-2.254501343E0,2.475325394E1,-1.761022949E1,3.046188667E1
1.485006667E1,-2.254501343E0,2.475325394E1,-1.761022949E1,3.046188667E1
1.486007667E1,-2.140235901E0,2.523173904E1,-1.758578491E1,3.082987343E1
1.487008667E1,-2.140235901E0,2.523173904E1,-1.758578491E1,3.082987343E1
1.488009667E1,-2.221069336E0,2.528409576E1,-1.733624268E1,3.073701283E1
1.489010567E1,-2.221069336E0,2.528409576E1,-1.733624268E1,3.073701283E1
1.490011567E1,5.379463196E0,3.314147568E1,-1.180651855E1,3.559058745E1
1.491009467E1,5.379463196E0,3.314147568E1,-1.180651855E1,3.559058745E1
1.492010467E1,8.369598389E0,3.627238846E1,-9.733215332E0,3.847689985E1
1.493011467E1,8.369598389E0,3.627238846E1,-9.733215332E0,3.847689985E1
1.494012467E1,8.473937988E0,3.602934647E1,-9.511688232E0,3.821509708E1
1.495013367E1,8.635597229E0,3.616426086E1,-9.646087646E0,3.841190324E1
1.496014367E1,8.635597229E0,3.616426086E1,-9.646087646E0,3.841190324E1
1.497015367E1,8.923469543E0,3.686441040E1,-9.267700195E0,3.904488865E1
1.498016367E1,8.923469543E0,3.686441040E1,-9.267700195E0,3.904488865E1
1.499017267E1,9.007003784E0,3.673081589E1,-9.254608154E0,3.893490369E1
1.500015267E1,9.007003784E0,3.673081589E1,-9.254608154E0,3.893490369E1
1.501016167E1,9.200500488E0,3.669735336E1,-9.440917969E0,3.899328000E1
1.502017167E1,9.200500488E0,3.669735336E1,-9.440917969E0,3.899328000E1
1.503018167E1,8.672012329E0,3.657439804E1,-9.646728516E0,3.880656853E1
1.504019167E1,8.672012329E0,3.657439804E1,-9.646728516E0,3.880656853E1
1.505020167E1,8.739799500E0,3.612435150E1,-9.527069092E0,3.836818880E1
1.506021067E1,8.739799500E0,3.612435150E1,-9.527069092E0,3.836818880E1
1.507022067E1,8.806800842E0,3.604401016E1,-9.687225342E0,3.834804747E1
1.508023067E1,8.806800842E0,3.604401016E1,-9.687225342E0,3.834804747E1
1.509020967E1,8.574729919E0,3.633290482E1,-9.726989746E0,3.857745838E1
1.510021967E1,8.574729919E0,3.633290482E1,-9.726989746E0,3.857745838E1
1.511022967E1,8.732994080E0,3.636347961E1,-9.707366943E0,3.863678051E1
1.512023867E1,8.732994080E0,3.636347961E1,-9.707366943E0,3.863678051E1
1.513024867E1,8.353088379E0,3.650710678E1,-9.729400635E0,3.869372259E1
1.514025867E1,8.353088379E0,3.650710678E1,-9.729400635E0,3.869372259E1
1.515026867E1,8.699661255E0,3.678358841E1,-9.552062988E0,3.898664373E1
1.516027767E1,8.699661255E0,3.678358841E1,-9.552062988E0,3.898664373E1
1.517025767E1,8.933647156E0,3.674889755E1,-9.424377441E0,3.897576700E1
1.518026667E1,8.933647156E0,3.674889755E1,-9.424377441E0,3.897576700E1
1.519027667E1,9.310073853E0,3.677888870E1,-9.441864014E0,3.909620091E1
1.520028667E1,9.310073853E0,3.677888870E1,-9.441864014E0,3.909620091E1
1.521029667E1,9.346740723E0,3.657001877E1,-9.303161621E0,3.887514181E1
1.522030567E1,9.346740723E0,3.657001877E1,-9.303161621E0,3.887514181E1
1.523031567E1,8.813041687E0,3.629932022E1,-9.526367188E0,3.854947502E1
1.524032567E1,8.813041687E0,3.629932022E1,-9.526367188E0,3.854947502E1
1.525033567E1,8.693435669E0,3.646213531E1,-9.536743164E0,3.867832217E1
1.526031467E1,8.693435669E0,3.646213531E1,-9.536743164E0,3.867832217E1
1.527032467E1,8.698608398E0,3.620426941E1,-9.531951904E0,3.843530953E1
1.528033467E1,8.698608398E0,3.620426941E1,-9.531951904E0,3.843530953E1
1.529034367E1,-1.286567688E0,2.624910355E1,-1.677456665E1,3.117782513E1
1.530035367E1,-1.286567688E0,2.624910355E1,-1.677456665E1,3.117782513E1
1.531036367E1,-2.239746094E0,2.513701248E1,-1.752520752E1,3.072488825E1
1.532037367E1,-2.176765442E0,2.513786316E1,-1.750308228E1,3.070844120E1
1.533038267E1,-2.176765442E0,2.513786316E1,-1.750308228E1,3.070844120E1
1.534039267E1,-2.759586334E0,2.507259369E1,-1.774020386E1,3.083772209E1
1.535037167E1,-2.759586334E0,2.507259369E1,-1.774020386E1,3.083772209E1
1.536038167E1,-2.975387573E0,2.479413986E1,-1.788916016E1,3.071846926E1
1.537039167E1,-2.975387573E0,2.479413986E1,-1.788916016E1,3.071846926E1
1.538040167E1,-2.830284119E0,2.443144608E1,-1.779885864E1,3.035960201E1
1.539041067E1,-2.830284119E0,2.443144608E1,-1.779885864E1,3.035960201E1
1.540042067E1,-2.375556946E0,2.494294357E1,-1.763061523E1,3.063710656E1
1.541043067E1,-2.375556946E0,2.494294357E1,-1.763061523E1,3.063710656E1
1.542044067E1,-2.237510681E0,2.501387787E1,-1.738983154E1,3.054679658E1
1.543044046E1,-2.237510681E0,2.501387787E1,-1.738983154E1,3.054679658E1
1.544041946E1,-2.320213318E0,2.510718918E1,-1.754901123E1,3.072006077E1
1.545042946E1,-2.320213318E0,2.510718918E1,-1.754901123E1,3.072006077E1
1.546043846E1,-2.622207642E0,2.499511337E1,-1.736843872E1,3.054986627E1
1.547044846E1,-2.622207642E0,2.499511337E1,-1.736843872E1,3.054986627E1
1.548045846E1,-2.407066345E0,2.517869186E1,-1.751138306E1,3.076376162E1
1.549046846E1,-2.407066345E0,2.517869186E1,-1.751138306E1,3.076376162E1
1.550047746E1,-2.187171936E0,2.488003159E1,-1.734893799E1,3.041028349E1
1.551048746E1,-2.187171936E0,2.488003159E1,-1.734893799E1,3.041028349E1
1.552049746E1,-2.174934387E0,2.495356369E1,-1.743481445E1,3.051857525E1
1.553047646E1,-2.174934387E0,2.495356369E1,-1.743481445E1,3.051857525E1
1.554048646E1,-2.592842102E0,2.436847305E1,-1.776589966E1,3.026834154E1
1.555049646E1,-2.592842102E0,2.436847305E1,-1.776589966E1,3.026834154E1
1.556050546E1,-2.836517334E0,2.447352600E1,-1.779214478E1,3.039012539E1
1.557051546E1,-2.836517334E0,2.447352600E1,-1.779214478E1,3.039012539E1
1.558052546E1,-2.987533569E0,2.463056946E1,-1.790982056E1,3.059986897E1
1.559053546E1,-2.987533569E0,2.463056946E1,-1.790982056E1,3.059986897E1
1.560054546E1,-2.615768433E0,2.521300888E1,-1.742175293E1,3.075801581E1
1.561055446E1,-2.615768433E0,2.521300888E1,-1.742175293E1,3.075801581E1
1.562053446E1,-2.447036743E0,2.541458130E1,-1.766378784E1,3.104671210E1
1.563054346E1,-2.447036743E0,2.541458130E1,-1.766378784E1,3.104671210E1
1.564055346E1,-2.544654846E0,2.509799194E1,-1.765512085E1,3.079103376E1
1.565056346E1,-2.544654846E0,2.509799194E1,-1.765512085E1,3.079103376E1
1.566057346E1,5.336502075E0,3.295324707E1,-1.200079346E1,3.547412847E1
1.567058246E1,5.336502075E0,3.295324707E1,-1.200079346E1,3.547412847E1
1.568059246E1,8.185096741E0,3.602637100E1,-9.872375488E0,3.824080300E1
1.569060246E1,8.185096741E0,3.602637100E1,-9.872375488E0,3.824080300E1
1.570061246E1,8.340965271E0,3.625194168E1,-9.696472168E0,3.844211948E1
1.571059146E1,8.647239685E0,3.673657227E1,-9.359252930E0,3.888375125E1
1.572060146E1,8.647239685E0,3.673657227E1,-9.359252930E0,3.888375125E1
1.573061046E1,8.576820374E0,3.679088211E1,-9.365844727E0,3.892107272E1
1.574062046E1,8.576820374E0,3.679088211E1,-9.365844727E0,3.892107272E1
1.575063046E1,8.925186157E0,3.701424408E1,-9.187408447E0,3.916786549E1
1.576064046E1,8.925186157E0,3.701424408E1,-9.187408447E0,3.916786549E1
1.577064946E1,8.763214111E0,3.703676605E1,-9.290557861E0,3.917691191E1
1.578065946E1,8.763214111E0,3.703676605E1,-9.290557861E0,3.917691191E1
1.579066946E1,8.269409180E0,3.670826340E1,-9.561828613E0,3.882406852E1
1.580064846E1,8.269409180E0,3.670826340E1,-9.561828613E0,3.882406852E1
1.581065846E1,8.319984436E0,3.661590958E1,-9.381561279E0,3.870349683E1
1.582066846E1,8.319984436E0,3.661590958E1,-9.381561279E0,3.870349683E1
1.583067846E1,8.212150574E0,3.672484589E1,-9.537872314E0,3.882170438E1
1.584068746E1,8.212150574E0,3.672484589E1,-9.537872314E0,3.882170438E1
1.585069746E1,8.331863403E0,3.671035385E1,-9.531738281E0,3.883199792E1
1.586070746E1,8.331863403E0,3.671035385E1,-9.531738281E0,3.883199792E1
1.587071746E1,8.313117981E0,3.640958023E1,-9.438781738E0,3.852085233E1
1.588072646E1,8.313117981E0,3.640958023E1,-9.438781738E0,3.852085233E1
1.589070646E1,8.412635803E0,3.656169128E1,-9.670288086E0,3.874331145E1
1.590071546E1,8.412635803E0,3.656169128E1,-9.670288086E0,3.874331145E1
1.591072546E1,8.598976135E0,3.670592117E1,-9.207397461E0,3.880777252E1
1.592073546E1,8.598976135E0,3.670592117E1,-9.207397461E0,3.880777252E1
1.593074546E1,8.727485657E0,3.712631226E1,-9.271942139E0,3.924921628E1
1.594075446E1,8.727485657E0,3.712631226E1,-9.271942139E0,3.924921628E1
1.595076446E1,8.866180420E0,3.705302811E1,-9.362152100E0,3.923246027E1
1.596077446E1,8.866180420E0,3.705302811E1,-9.362152100E0,3.923246027E1
1.597078446E1,8.477439880E0,3.681575775E1,-9.568664551E0,3.897212269E1
1.598076346E1,8.477439880E0,3.681575775E1,-9.568664551E0,3.897212269E1
1.599077346E1,8.331718445E0,3.656525421E1,-9.641723633E0,3.872206325E1
1.600078346E1,8.331718445E0,3.656525421E1,-9.641723633E0,3.872206325E1
1.601079246E1,8.304817200E0,3.651567841E1,-9.509765625E0,3.863677523E1
1.602080246E1,8.304817200E0,3.651567841E1,-9.509765625E0,3.863677523E1
1.603081246E1,8.299087524E0,3.658367920E1,-9.524230957E0,3.870337728E1
1.604082246E1,8.299087524E0,3.658367920E1,-9.524230957E0,3.870337728E1
1.605083146E1,8.389625549E0,3.659773636E1,-9.452484131E0,3.871859475E1
1.606084146E1,8.389625549E0,3.659773636E1,-9.452484131E0,3.871859475E1
1.607082046E1,8.349586487E0,3.661921692E1,-9.593261719E0,3.876484635E1
1.608083046E1,8.354194641E0,3.651995850E1,-9.341217041E0,3.861033893E1
1.609084046E1,8.354194641E0,3.651995850E1,-9.341217041E0,3.861033893E1
1.610085046E1,8.710929871E0,3.704145813E1,-9.273162842E0,3.916556483E1
1.611085946E1,8.710929871E0,3.704145813E1,-9.273162842E0,3.916556483E1
1.612086946E1,8.639549255E0,3.696000671E1,-9.287078857E0,3.907599956E1
1.613087946E1,8.639549255E0,3.696000671E1,-9.287078857E0,3.907599956E1
1.614088946E1,8.502532959E0,3.677539825E1,-9.279266357E0,3.886936799E1
1.615089946E1,8.502532959E0,3.677539825E1,-9.279266357E0,3.886936799E1
1.616087846E1,8.406082153E0,3.674927521E1,-9.624969482E0,3.890773038E1
1.617088846E1,8.406082153E0,3.674927521E1,-9.624969482E0,3.890773038E1
1.618089746E1,8.287605286E0,3.671446991E1,-9.524017334E0,3.882452328E1
1.619090746E1,8.287605286E0,3.671446991E1,-9.524017334E0,3.882452328E1
1.620091746E1,8.409568787E0,3.658148575E1,-9.403656006E0,3.869566763E1
1.621092746E1,8.409568787E0,3.658148575E1,-9.403656006E0,3.869566763E1
1.622093646E1,5.274047852E-1,2.888850784E1,-1.512774658E1,3.261399635E1
1.623094646E1,5.274047852E-1,2.888850784E1,-1.512774658E1,3.261399635E1
1.624095646E1,-2.216407776E0,2.559637070E1,-1.713647461E1,3.088276895E1
1.625093546E1,-2.216407776E0,2.559637070E1,-1.713647461E1,3.088276895E1
1.626094546E1,-2.540000916E0,2.533615112E1,-1.734588623E1,3.080993229E1
1.627095546E1,-2.540000916E0,2.533615112E1,-1.734588623E1,3.080993229E1
1.628096446E1,-2.526634216E0,2.547924042E1,-1.729330444E1,3.089715118E1
1.629097446E1,-2.526634216E0,2.547924042E1,-1.729330444E1,3.089715118E1
1.630098446E1,-3.032878876E0,2.525342560E1,-1.771136475E1,3.099397199E1
1.631099446E1,-3.032878876E0,2.525342560E1,-1.771136475E1,3.099397199E1
1.632100346E1,-3.212619781E0,2.500658417E1,-1.776812744E1,3.084406799E1
1.633101346E1,-3.212619781E0,2.500658417E1,-1.776812744E1,3.084406799E1
1.634099346E1,-3.156566620E0,2.494378662E1,-1.783514404E1,3.082610528E1
1.635100246E1,-3.156566620E0,2.494378662E1,-1.783514404E1,3.082610528E1
1.636101246E1,-2.767593384E0,2.567292023E1,-1.731271362E1,3.108839750E1
1.637102246E1,-2.767593384E0,2.567292023E1,-1.731271362E1,3.108839750E1
1.638103246E1,-2.551017761E0,2.563845825E1,-1.725250244E1,3.100785503E1
1.639104146E1,-2.551017761E0,2.563845825E1,-1.725250244E1,3.100785503E1
